endTime,artistName,trackName,msPlayed
2019-08-20 06:42:00-04:00,Miami Horror,Colours in the Sky,250947
2019-08-20 06:42:00-04:00,The World: Latest Stories,(Dad) jokes at world’s largest arts festival,33557
2019-08-20 08:27:00-04:00,Quasimoto,Low Class Conspiracy,146213
2019-08-20 08:31:00-04:00,Tayyib Ali,Do It (High School Dropout),238456
2019-08-20 08:34:00-04:00,Kixxie Siete,Clear Weather,203986
2019-08-20 08:38:00-04:00,Lost Triibe,Fortune (feat. Sam Lachow),193562
2019-08-20 08:42:00-04:00,Big K.R.I.T.,Mixed Messages,266977
2019-08-20 08:47:00-04:00,Hot Sugar,Trapper Keeper (feat. Fat Tony),267415
2019-08-20 08:50:00-04:00,GDP,Orange Water,192066
2019-08-20 08:53:00-04:00,Fatlip,What's Up Fatlip,202266
2019-08-20 08:55:00-04:00,Smino,Spitshine,130342
2019-08-20 08:56:00-04:00,Funkadelic,Ain't That Funkin' Kinda Hard on You? - We Ain't Neva Gonna Stop Remix,43612
2019-08-20 18:05:00-04:00,Anderson .Paak,Make It Better (feat. Smokey Robinson),156778
2019-08-20 18:06:00-04:00,Brandy,"I Wanna Be Down (feat. Queen Latifah, Yoyo & McLyte) - Remix",3541
2019-08-20 18:06:00-04:00,Kendrick Lamar,Alright,1706
2019-08-20 18:06:00-04:00,Dru Hill,In My Bed - So So Def Mix,1621
2019-08-20 18:06:00-04:00,Mary Jane Girls,All Night Long,2282
2019-08-20 18:06:00-04:00,Maze,Happy Feelin's,95658
2019-08-20 18:06:00-04:00,DJ Jazzy Jeff & The Fresh Prince,Summertime - Single Edit,960
2019-08-20 18:09:00-04:00,E.U.,"Da' Butt - From The ""School Daze"" Soundtrack",155882
2019-08-20 20:57:00-04:00,Childish Gambino,Feels Like Summer,87893
2019-08-20 21:00:00-04:00,"Tyler, The Creator",Potato Salad,9713
2019-08-20 21:00:00-04:00,Sleepwalkers,Cocaine,185136
2019-08-20 21:01:00-04:00,Orleans,Still the One,2453
2019-08-20 21:01:00-04:00,Mac Miller,America,57728
2019-08-20 21:03:00-04:00,Chill Bump,Modern Man Intermission,127714
2019-08-20 21:42:00-04:00,Pell,The Never (feat. LV Baby),148927
2019-08-20 21:46:00-04:00,Christian Hansen & the Autistics,Cocaine Trade,243866
2019-08-20 21:47:00-04:00,Klingande,Jubel,22108
2019-08-20 21:49:00-04:00,Marlowe,Tales from the East,155506
2019-08-20 21:53:00-04:00,Mac Miller,Knock Knock,202806
2019-08-20 22:01:00-04:00,Billie Eilish,bad guy,27843
2019-08-21 06:35:00-04:00,Spotify,Welcome,1090
2019-08-21 06:40:00-04:00,NPR News Now,NPR News: 08-21-2019 6AM ET,279524
2019-08-21 06:42:00-04:00,The Darkness,I Believe in a Thing Called Love,150815
2019-08-21 06:43:00-04:00,AKA George,Stone Cold Classic,9109
2019-08-21 06:47:00-04:00,Goldfinger,Superman,141994
2019-08-21 07:20:00-04:00,ScHoolboy Q,Attention,201040
2019-08-21 07:22:00-04:00,Mac Miller,Kool Aid and Frozen Pizza,157737
2019-08-21 07:27:00-04:00,MF DOOM,Doomsday,27116
2019-08-21 11:10:00-04:00,Van Morrison,Days Like This,197160
2019-08-21 11:14:00-04:00,Christian Hansen & the Autistics,Cocaine Trade,243866
2019-08-21 11:20:00-04:00,Klingande,Jubel,258200
2019-08-21 11:22:00-04:00,Marlowe,Tales from the East,155506
2019-08-21 11:32:00-04:00,Mac Miller,Knock Knock,19106
2019-08-21 13:39:00-04:00,Bazzi,I.F.L.Y.,165714
2019-08-21 13:42:00-04:00,blackbear,Short Kings Anthem,159183
2019-08-21 13:46:00-04:00,Daniel Caesar,SUPERPOSITION,263794
2019-08-21 13:49:00-04:00,Dominic Fike,3 Nights,177666
2019-08-21 13:52:00-04:00,Bazzi,Can We Go Back to Bed?,177776
2019-08-21 13:56:00-04:00,Gryffin,OMG (with Carly Rae Jepsen),215721
2019-08-21 13:58:00-04:00,Hoodie Allen,Come Around,166695
2019-08-21 14:02:00-04:00,Kiana Ledé,EX,222386
2019-08-21 14:05:00-04:00,Sabrina Claudio,All My Love,154482
2019-08-21 14:08:00-04:00,Joji,SLOW DANCING IN THE DARK,209273
2019-08-21 14:11:00-04:00,Souly Had,Crush,163653
2019-08-21 14:14:00-04:00,Bryce Vine,La La Land (feat. YG),177253
2019-08-21 14:18:00-04:00,Russ,Missin You Crazy - Acoustic,220146
2019-08-21 14:20:00-04:00,Bazzi,Caught in the Fire,169090
2019-08-21 14:23:00-04:00,blackbear,1 SIDED LOVE,23872
2019-08-22 06:23:00-04:00,blackbear,1 SIDED LOVE,147042
2019-08-22 06:26:00-04:00,Chris Brown,Indigo,192626
2019-08-22 06:30:00-04:00,DJ Khaled,Celebrate (feat. Travis Scott & Post Malone),206498
2019-08-22 06:33:00-04:00,SoMo,Visualize,201711
2019-08-22 06:41:00-04:00,Why Don't We,I Don't Belong In This Club,222620
2019-08-22 06:51:00-04:00,ILLENIUM,Good Things Fall Apart (with Jon Bellion),125579
2019-08-22 11:36:00-04:00,Miami Horror,Colours in the Sky,5909
2019-08-22 15:23:00-04:00,Benny The Butcher,18 Wheeler (feat. Pusha T),160938
2019-08-22 15:27:00-04:00,Mac Miller,What's the Use?,288448
2019-08-22 17:01:00-04:00,Flatbush Zombies,Crown (feat. Portugal. The Man),297369
2019-08-22 17:05:00-04:00,Mac Miller,Senior Skip Day,143133
2019-08-22 17:15:00-04:00,Mac Miller,Senior Skip Day,426
2019-08-22 17:18:00-04:00,KIDS SEE GHOSTS,4th Dimension,153351
2019-08-22 17:27:00-04:00,Curren$y,Audio Dope II,57237
2019-08-22 17:27:00-04:00,Joey Bada$$,Survival Tactics,143855
2019-08-22 17:28:00-04:00,Bas,Tribe (with J. Cole),1493
2019-08-22 17:28:00-04:00,Wale,Lotus Flower Bomb (feat. Miguel),2325
2019-08-22 17:28:00-04:00,GoldLink,Bedtime Story,5973
2019-08-22 17:28:00-04:00,Earl Sweatshirt,Hive (feat. Vince Staples & Casey Veggies),853
2019-08-22 17:28:00-04:00,Kendrick Lamar,HiiiPower,896
2019-08-22 17:28:00-04:00,BJ The Chicago Kid,Can't Wait,896
2019-08-22 17:28:00-04:00,REASON,Drive Slow / Taste Like Heaven,2986
2019-08-22 17:28:00-04:00,Action Bronson,Terry,981
2019-08-22 17:28:00-04:00,MF DOOM,THAT'S THAT,4885
2019-08-22 17:28:00-04:00,Big Sean,Living Single,1920
2019-08-22 17:31:00-04:00,Van Morrison,Days Like This,197160
2019-08-22 17:39:00-04:00,Clipse,Young Boy,29962
2019-08-22 17:46:00-04:00,Mac Miller,Nike's on My Feet,164411
2019-08-22 17:48:00-04:00,NugLife,The Love Dispensary,134025
2019-08-22 20:41:00-04:00,Bloc Party,Helicopter,1194
2019-08-22 20:41:00-04:00,Red Hot Chili Peppers,Scar Tissue,124778
2019-08-22 20:41:00-04:00,Gorillaz,Clint Eastwood,1151
2019-08-22 20:41:00-04:00,Ratatat,Loud Pipes,1343
2019-08-22 20:41:00-04:00,The Wombats,Turn,27818
2019-08-22 20:41:00-04:00,Arms and Sleepers,Comedown Horizon,2602
2019-08-22 20:41:00-04:00,The Strokes,Reptilia,1557
2019-08-23 06:30:00-04:00,NPR News Now,NPR News: 08-23-2019 6AM ET,279524
2019-08-23 06:56:00-04:00,Viktor Vaughn,Saliva,148826
2019-08-23 07:00:00-04:00,Denzel Curry,BLACK BALLOONS | 13LACK 13ALLOONZ [FEAT. TWELVE'LEN & GOLDLINK | TWELVE'LEN + GOLDL1NK],210960
2019-08-23 07:03:00-04:00,Granata,Rest in Pedals,196362
2019-08-23 07:07:00-04:00,Shoestring,So High (feat. Manie),211453
2019-08-23 07:09:00-04:00,Thelonious Martin,Malcom Interlude,131371
2019-08-23 07:12:00-04:00,The Cool Kids,Swimsuits,153320
2019-08-23 07:15:00-04:00,Woodie Smalls,Planet Shrooms,204400
2019-08-23 07:20:00-04:00,Abstract Rude,The Solution,272240
2019-08-23 07:30:00-04:00,Odd Future,Oldie,636213
2019-08-23 07:33:00-04:00,Quasimoto,Low Class Conspiracy,146213
2019-08-23 07:37:00-04:00,The Skinny Boys,Jockbox,273573
2019-08-23 07:40:00-04:00,Azizi Gibson,Crown Violet,187617
2019-08-23 07:44:00-04:00,Doomtree,Slow Burn,236592
2019-08-23 07:48:00-04:00,Tayyib Ali,Do It (High School Dropout),238456
2019-08-23 07:52:00-04:00,L'Orange,Underworld,207255
2019-08-23 07:55:00-04:00,Andre Nickatina,Dice Of Life (The Battle),223013
2019-08-23 07:58:00-04:00,Innanet James,Vice City,161419
2019-08-23 08:03:00-04:00,Sirius Blvck,"Tribe Quest (feat. Oreo Jones, DMA)",316453
2019-08-23 08:06:00-04:00,Smino,Spitshine,130342
2019-08-23 08:10:00-04:00,Minnesota,Float (feat. Zion I),251088
2019-08-23 08:15:00-04:00,Funkadelic,Ain't That Funkin' Kinda Hard on You? - We Ain't Neva Gonna Stop Remix,309723
2019-08-23 08:18:00-04:00,Mr. Muthafuckin' eXquire,Huzzah,208333
2019-08-23 08:23:00-04:00,Hot Sugar,Trapper Keeper (feat. Fat Tony),267415
2019-08-23 08:28:00-04:00,Mos Def,Mathematics,3504
2019-08-23 08:32:00-04:00,Richie Cunning,Pure Imagination,218602
2019-08-23 08:35:00-04:00,Kixxie Siete,Clear Weather,203986
2019-08-23 08:38:00-04:00,GDP,Orange Water,192066
2019-08-23 08:42:00-04:00,Lost Triibe,Fortune (feat. Sam Lachow),193562
2019-08-23 10:47:00-04:00,Fatlip,What's Up Fatlip,173062
2019-08-23 11:19:00-04:00,Big K.R.I.T.,Mixed Messages,1002
2019-08-23 11:19:00-04:00,Fatlip,What's Up Fatlip,2965
2019-08-23 11:19:00-04:00,The Skinny Boys,Jockbox,7936
2019-08-23 11:19:00-04:00,Shoestring,So High (feat. Manie),4842
2019-08-23 11:25:00-04:00,Bowling For Soup,1985,917
2019-08-23 11:25:00-04:00,ScHoolboy Q,Hell Of A Night,960
2019-08-23 11:25:00-04:00,Mac Miller,Programs,1023
2019-08-23 11:25:00-04:00,Robby Hunter Band,Corazón,3200
2019-08-23 11:25:00-04:00,Red Hot Chili Peppers,Under the Bridge,981
2019-08-23 11:25:00-04:00,OnCue,Feel Tall,1535
2019-08-23 11:25:00-04:00,The Skinny Boys,Jockbox,216234
2019-08-23 11:25:00-04:00,The Strokes,Last Nite,1322
2019-08-23 11:25:00-04:00,Madvillain,All Caps,1088
2019-08-23 11:25:00-04:00,Bryce Vine,Drew Barrymore (feat. Wale),1109
2019-08-23 11:25:00-04:00,Baths,Aminals,3328
2019-08-23 11:28:00-04:00,Brad Sucks,Making Me Nervous,159240
2019-08-23 11:31:00-04:00,Trey Anastasio,Clint Eastwood,224080
2019-08-23 11:33:00-04:00,Skee-Lo,I Wish,32170
2019-08-23 11:33:00-04:00,The Wombats,Let's Dance to Joy Division,1194
2019-08-23 11:33:00-04:00,Gramatik,"Satoshi Nakamoto (feat. Adrian Lau, ProbCause)",1301
2019-08-23 11:33:00-04:00,Inspired Flight,It's The Chemicals,2112
2019-08-23 11:33:00-04:00,EARTHGANG,Meditate (feat. J.I.D.),1749
2019-08-23 11:33:00-04:00,Felly,Desert Eagle,76736
2019-08-23 11:33:00-04:00,90 Pounds of Pete,Promiseland,1322
2019-08-23 11:33:00-04:00,Dom Kennedy,New Jeeps Feat Asher Roth & Mikey Rocks,981
2019-08-23 11:33:00-04:00,Sir Michael Rocks,Lost Boys,1962
2019-08-23 11:33:00-04:00,BROCKHAMPTON,GOLD,1429
2019-08-23 11:33:00-04:00,Junior Senior,Move Your Feet,1535
2019-08-23 12:49:00-04:00,Russ,AINT GOIN BACK,16682
2019-08-23 12:49:00-04:00,The Go! Team,Apollo Throwdown (Star Slinger Remix),197141
2019-08-23 12:51:00-04:00,Chill Bump,Modern Man Intermission,127714
2019-08-23 12:55:00-04:00,Modest Mouse,Float On,208466
2019-08-23 13:05:00-04:00,Caesars,Jerk It Out,91213
2019-08-23 13:09:00-04:00,Capital Cities,Farrah Fawcett Hair,229822
2019-08-23 13:45:00-04:00,Lupe Fiasco,"Adoration of the Magi (feat. Crystal ""Røvél"" Torres)",72035
2019-08-23 14:17:00-04:00,Aesop Rock,None Shall Pass,746
2019-08-23 14:17:00-04:00,Basement Jaxx,Where's Your Head At,938
2019-08-23 14:17:00-04:00,Pell,The Never (feat. LV Baby),1472
2019-08-23 14:17:00-04:00,Abhi The Nomad,Soul Safety Administration,960
2019-08-23 14:17:00-04:00,Mura Masa,Love$ick (feat. A$AP Rocky),896
2019-08-23 14:23:00-04:00,Paramore,Misery Business,1109
2019-08-23 14:23:00-04:00,Lotus ,The Opus (Live),364202
2019-08-23 14:23:00-04:00,Özün Çağan Altun,hoppi,1023
2019-08-23 14:23:00-04:00,Orleans,Still the One,1088
2019-08-23 14:23:00-04:00,LCD Soundsystem,Dance Yrself Clean,2858
2019-08-23 14:23:00-04:00,Sublime,What I Got,981
2019-08-23 14:23:00-04:00,Kendrick Lamar,HiiiPower,1237
2019-08-23 14:23:00-04:00,Mac Miller,America,1130
2019-08-23 14:26:00-04:00,Justin Timberlake,Rock Your Body,981
2019-08-23 14:26:00-04:00,"Tyler, The Creator",Potato Salad,16793
2019-08-23 14:26:00-04:00,ScHoolboy Q,CrasH,161480
2019-08-23 14:26:00-04:00,Bryce Vine,Sour Patch Kids,1258
2019-08-23 14:26:00-04:00,Vampire Weekend,A-Punk,1344
2019-08-23 14:28:00-04:00,The Wombats,Let's Dance to Joy Division,938
2019-08-23 14:28:00-04:00,Michal Menert,Feeling Better,960
2019-08-23 14:28:00-04:00,Seth Sentry,Run,1792
2019-08-23 14:28:00-04:00,The Hives,Hate To Say I Told You So,938
2019-08-23 14:28:00-04:00,YBN Cordae,Bad Idea (feat. Chance the Rapper),1024
2019-08-23 14:28:00-04:00,88-Keys,That's Life (feat. Mac Miller & Sia),1194
2019-08-23 14:28:00-04:00,Mac Miller,Kool Aid and Frozen Pizza,83221
2019-08-23 14:28:00-04:00,Goldfinger,Superman,2069
2019-08-23 14:28:00-04:00,Freddie Gibbs,Stay Down,1023
2019-08-23 14:31:00-04:00,Billie Eilish,bad guy,1066
2019-08-23 14:31:00-04:00,Joyner Lucas,Isis,13638
2019-08-23 14:31:00-04:00,Sleepwalkers,Cocaine,185136
2019-08-23 14:34:00-04:00,Marlowe,Tales from the East,11065
2019-08-23 14:34:00-04:00,J. Cole,MIDDLE CHILD,960
2019-08-23 14:34:00-04:00,Soul Khan,Speeding Bullets,153810
2019-08-23 14:34:00-04:00,KIDS SEE GHOSTS,4th Dimension,2837
2019-08-23 15:03:00-04:00,"Tyler, The Creator",Garbage,554
2019-08-23 15:03:00-04:00,Joyner Lucas,Broke and Stupid,68096
2019-08-23 15:03:00-04:00,OC,Anotha One,1301
2019-08-23 15:03:00-04:00,Dom Kennedy,Dom's Prayer,789
2019-08-23 15:03:00-04:00,Lupe Fiasco,Run Game,895
2019-08-23 15:03:00-04:00,Mac Miller,Senior Skip Day,1557
2019-08-23 15:03:00-04:00,Royal Blood,Figure It Out,704
2019-08-23 15:03:00-04:00,Estelle,American Boy,1002
2019-08-23 15:06:00-04:00,Royal Blood,Figure It Out,183602
2019-08-23 15:07:00-04:00,"Tyler, The Creator",Garbage,53999
2019-08-23 15:11:00-04:00,Christian Hansen & the Autistics,Cocaine Trade,237631
2019-08-23 15:15:00-04:00,Aesop Rock,None Shall Pass,243626
2019-08-23 15:15:00-04:00,Earl Sweatshirt,Hive (feat. Vince Staples & Casey Veggies),7670
2019-08-23 15:19:00-04:00,Bloc Party,Helicopter,2261
2019-08-23 15:19:00-04:00,Mac Miller,Dang! (feat. Anderson .Paak),246357
2019-08-23 15:20:00-04:00,Ratatat,Loud Pipes,49685
2019-08-23 15:23:00-04:00,Bowling For Soup,1985,0
2019-08-23 15:23:00-04:00,The Strokes,Reptilia,219753
2019-08-23 15:27:00-04:00,AKA George,Stone Cold Classic,195652
2019-08-23 15:32:00-04:00,Clean Bandit,Dust Clears (feat. Noonie Bao),262130
2019-08-23 15:36:00-04:00,"Tyler, The Creator",IGOR'S THEME,200693
2019-08-23 15:50:00-04:00,"Tyler, The Creator",ARE WE STILL FRIENDS?,111169
2019-08-23 16:35:00-04:00,Chance the Rapper,Pusha Man,139406
2019-08-23 16:36:00-04:00,Chance the Rapper,Paranoia,29788
2019-08-23 16:40:00-04:00,Chance the Rapper,Acid Rain,853
2019-08-23 16:40:00-04:00,Chance the Rapper,Cocoa Butter Kisses,224533
2019-08-23 16:40:00-04:00,Chance the Rapper,Lost,1194
2019-08-23 16:40:00-04:00,Chance the Rapper,Chain Smoker,1344
2019-08-23 16:40:00-04:00,Chance the Rapper,NaNa,768
2019-08-23 16:40:00-04:00,Chance the Rapper,Favorite Song,1685
2019-08-23 16:40:00-04:00,Chance the Rapper,Interlude (That's Love),746
2019-08-23 16:40:00-04:00,Chance the Rapper,Everybody's Something,1770
2019-08-23 16:40:00-04:00,Chance the Rapper,Juice,5930
2019-08-23 16:40:00-04:00,Chance the Rapper,Smoke Again,1301
2019-08-23 16:44:00-04:00,Chance the Rapper,Everything's Good (Good Ass Outro),226773
2019-08-23 16:47:00-04:00,"Tyler, The Creator",EARFQUAKE,190066
2019-08-23 16:51:00-04:00,"Tyler, The Creator",I THINK,212013
2019-08-23 16:54:00-04:00,88-Keys,That's Life (feat. Mac Miller & Sia),202390
2019-08-23 16:58:00-04:00,Seth Sentry,Run,237245
2019-08-23 17:02:00-04:00,"Tyler, The Creator",EXACTLY WHAT YOU RUN FROM YOU END UP CHASING,14626
2019-08-23 17:02:00-04:00,"Tyler, The Creator",RUNNING OUT OF TIME,17539
2019-08-23 17:02:00-04:00,Robby Hunter Band,Corazón,199453
2019-08-23 17:05:00-04:00,Abhi The Nomad,Soul Safety Administration,169000
2019-08-23 17:07:00-04:00,Robby Hunter Band,Corazón,91875
2019-08-24 08:29:00-04:00,Goldfinger,Superman,126698
2019-08-24 08:32:00-04:00,Mac Miller,Come Back to Earth,161840
2019-08-24 08:36:00-04:00,Mac Miller,Hurt Feelings,245640
2019-08-24 08:41:00-04:00,Mac Miller,What's the Use?,288640
2019-08-24 08:44:00-04:00,Mac Miller,Perfecto,215413
2019-08-24 08:50:00-04:00,Mac Miller,Self Care,345133
2019-08-24 08:54:00-04:00,Mac Miller,Wings,250120
2019-08-24 08:59:00-04:00,Mac Miller,Ladders,287040
2019-08-24 09:03:00-04:00,Mac Miller,Small Worlds,271733
2019-08-24 09:07:00-04:00,Mac Miller,Conversation Pt. 1,210253
2019-08-24 09:11:00-04:00,Mac Miller,Dunno,237093
2019-08-24 09:26:00-04:00,Mac Miller,Jet Fuel,262922
2019-08-24 09:27:00-04:00,Mac Miller,Jet Fuel,82553
2019-08-24 09:52:00-04:00,Mac Miller,2009,290865
2019-08-24 09:56:00-04:00,Mac Miller,2009,190037
2019-08-24 10:01:00-04:00,Mac Miller,What's the Use?,288640
2019-08-24 10:05:00-04:00,Mac Miller,Perfecto,215413
2019-08-24 10:14:00-04:00,Mac Miller,Self Care,298010
2019-08-24 10:14:00-04:00,Mac Miller,Wings,3114
2019-08-24 10:20:00-04:00,Mac Miller,Self Care,345133
2019-08-24 10:24:00-04:00,Mac Miller,Wings,250120
2019-08-24 10:29:00-04:00,Mac Miller,Ladders,287040
2019-08-24 11:38:00-04:00,Mac Miller,Conversation Pt. 1,1023
2019-08-24 11:38:00-04:00,Mac Miller,Conversation Pt. 1,149
2019-08-24 11:38:00-04:00,Mac Miller,Small Worlds,149
2019-08-24 11:38:00-04:00,Mac Miller,Small Worlds,69225
2019-08-24 11:38:00-04:00,Mac Miller,Ladders,170
2019-08-24 11:38:00-04:00,Mac Miller,Dunno,1258
2019-08-24 11:38:00-04:00,Mac Miller,Wings,661
2019-08-24 11:43:00-04:00,Mac Miller,Ladders,287040
2019-08-24 12:52:00-04:00,Mac Miller,Small Worlds,248298
2019-08-24 12:57:00-04:00,Mac Miller,What's the Use?,288640
2019-08-24 13:00:00-04:00,Mac Miller,Perfecto,215413
2019-08-24 13:01:00-04:00,Mac Miller,Self Care,65418
2019-08-24 13:04:00-04:00,Mac Miller,Senior Skip Day,147522
2019-08-24 13:06:00-04:00,Mac Miller,Kool Aid and Frozen Pizza,157737
2019-08-24 13:09:00-04:00,Mac Miller,Nike's on My Feet,164411
2019-08-24 20:22:00-04:00,ScHoolboy Q,CrasH,131323
2019-08-24 20:22:00-04:00,AKA George,Stone Cold Classic,1194
2019-08-25 10:21:00-04:00,NPR News Now,NPR News: 08-25-2019 9AM ET,8341
2019-08-25 10:25:00-04:00,88-Keys,That's Life (feat. Mac Miller & Sia),202390
2019-08-25 10:26:00-04:00,Mac Miller,Weekend (feat. Miguel),746
2019-08-25 10:26:00-04:00,Mac Miller,So It Goes,746
2019-08-25 10:26:00-04:00,Mac Miller,Come Back to Earth,597
2019-08-25 10:26:00-04:00,Mac Miller,Dunno - Recorded at Spotify Studios NYC,67850
2019-08-25 11:04:00-04:00,Mac Miller,Dang! (feat. Anderson .Paak),84458
2019-08-25 11:15:00-04:00,Ratatat,Loud Pipes,226533
2019-08-25 11:16:00-04:00,Trey Anastasio,Clint Eastwood,16316
2019-08-25 11:20:00-04:00,Passion Pit,Seaweed Song,264693
2019-08-25 11:21:00-04:00,Abhi The Nomad,Soul Safety Administration,72065
2019-08-25 11:25:00-04:00,Spoon,Don't You Evah,216720
2019-08-25 11:27:00-04:00,Vampire Weekend,A-Punk,137760
2019-08-25 11:36:00-04:00,Death From Above 1979,Trainwreck 1979 - Moulder Mix with in/out fades,2517
2019-08-25 11:36:00-04:00,LCD Soundsystem,Dance Yrself Clean,536471
2019-08-25 11:36:00-04:00,Atlas Genius,If So,1898
2019-08-25 11:36:00-04:00,The Naked And Famous,Punching In A Dream,2844
2019-08-25 11:40:00-04:00,The Strokes,Machu Picchu,209626
2019-08-25 13:29:00-04:00,Azizi Gibson,Crown Violet,18261
2019-08-25 13:29:00-04:00,MGMT,Electric Feel,126662
2019-08-25 13:29:00-04:00,Thelonious Martin,Malcom Interlude,3733
2019-08-25 13:30:00-04:00,Sirius Blvck,"Tribe Quest (feat. Oreo Jones, DMA)",21674
2019-08-25 13:32:00-04:00,Viktor Vaughn,Saliva,148826
2019-08-25 13:33:00-04:00,Tayyib Ali,Do It (High School Dropout),1920
2019-08-25 13:33:00-04:00,L'Orange,Underworld,21532
2019-08-25 13:36:00-04:00,Granata,Rest in Pedals,196362
2019-08-25 13:38:00-04:00,Quasimoto,Low Class Conspiracy,146213
2019-08-25 13:41:00-04:00,Denzel Curry,BLACK BALLOONS | 13LACK 13ALLOONZ [FEAT. TWELVE'LEN & GOLDLINK | TWELVE'LEN + GOLDL1NK],1408
2019-08-25 13:41:00-04:00,Odd Future,Oldie,148072
2019-08-25 13:41:00-04:00,Woodie Smalls,Planet Shrooms,6229
2019-08-25 13:43:00-04:00,Doomtree,Slow Burn,128256
2019-08-25 13:45:00-04:00,Funkadelic,Ain't That Funkin' Kinda Hard on You? - We Ain't Neva Gonna Stop Remix,87317
2019-08-25 13:45:00-04:00,The Cool Kids,Swimsuits,18773
2019-08-25 13:54:00-04:00,Pretty Lights,High School Art Class,532710
2019-08-25 14:04:00-04:00,Pigeons Playing Ping Pong,Horizon,575120
2019-08-25 14:07:00-04:00,Marvel Years,Bigger Than We Feel,236019
2019-08-25 14:08:00-04:00,Big Gigantic,"All of Me (feat. Logic, ROZES)",58873
2019-08-25 14:16:00-04:00,Dopapod,Present Ghosts,484053
2019-08-25 14:22:00-04:00,Michal Menert,Feeling Better,336653
2019-08-25 14:30:00-04:00,Perpetual Groove,Teakwood Betz,453613
2019-08-25 14:34:00-04:00,Soulive,Too Much featuring Nigel Hall,256440
2019-08-25 14:35:00-04:00,Galactic,Move Fast,63485
2019-08-25 14:35:00-04:00,Thriftworks,Terry's Big Dab,2687
2019-08-25 14:40:00-04:00,SunSquabi,Pangolin,314357
2019-08-25 14:45:00-04:00,Twiddle,Syncopated Healing,278291
2019-08-25 14:52:00-04:00,STS9,Golden Gate,300239
2019-08-25 15:05:00-04:00,Lotus ,The Opus (Live),557328
2019-08-25 15:10:00-04:00,Papadosio,Fanfare for the Rain People,340147
2019-08-25 15:17:00-04:00,BoomBox,Mr Boogie Man,406653
2019-08-25 15:25:00-04:00,Kung Fu,Chin Music,468205
2019-08-25 15:29:00-04:00,VibeSquaD,Chocolates (feat. Dirty Mf),253333
2019-08-25 15:32:00-04:00,The New Deal,Gone Gone Gone,162536
2019-08-25 17:45:00-04:00,The New Deal,Gone Gone Gone,108721
2019-08-25 17:45:00-04:00,Trey Anastasio,Clint Eastwood,816
2019-08-25 17:48:00-04:00,Emancipator,Father King - Imagined Herbal Flows Remix,181585
2019-08-25 18:30:00-04:00,CloZee,Koto,131834
2019-08-25 18:39:00-04:00,Lotus ,The Opus (Live),557328
2019-08-25 18:45:00-04:00,Papadosio,Fanfare for the Rain People,340147
2019-08-25 18:49:00-04:00,BoomBox,Mr Boogie Man,53268
2019-08-25 19:06:00-04:00,BoomBox,Mr Boogie Man,353500
2019-08-25 19:09:00-04:00,Kung Fu,Chin Music,192132
2019-08-26 06:19:00-04:00,Spotify,Welcome,7131
2019-08-26 06:23:00-04:00,NPR News Now,NPR News: 08-26-2019 4AM ET,279524
2019-08-26 06:28:00-04:00,90 Pounds of Pete,Promiseland,291840
2019-08-26 07:12:00-04:00,Inspired Flight,It's The Chemicals,26636
2019-08-26 07:12:00-04:00,VibeSquaD,Chocolates (feat. Dirty Mf),3400
2019-08-26 07:21:00-04:00,Lotus ,The Opus (Live),557328
2019-08-26 07:26:00-04:00,Papadosio,Passage,278852
2019-08-26 07:31:00-04:00,Big Gigantic,Sky High,283624
2019-08-26 07:35:00-04:00,Emancipator,Black Lake,218573
2019-08-26 07:42:00-04:00,Pretty Lights,Hot Like Sauce,421331
2019-08-26 07:47:00-04:00,Twiddle,Syncopated Healing,278291
2019-08-26 07:51:00-04:00,moe.,Okayalright,252026
2019-08-26 07:57:00-04:00,STS9,"Hidden Hand, Hidden Fist",368906
2019-08-26 08:01:00-04:00,Trey Anastasio,Clint Eastwood,224080
2019-08-26 08:04:00-04:00,Galactic,Move Fast,189900
2019-08-26 08:08:00-04:00,Marvel Years,Bigger Than We Feel,236019
2019-08-26 08:27:00-04:00,Dopapod,Present Ghosts,484053
2019-08-26 08:34:00-04:00,SunSquabi,Deluxe,381961
2019-08-26 08:38:00-04:00,Spoonbill,Lick the Bowl,283641
2019-08-26 08:45:00-04:00,The Motet,Nemesis,369906
2019-08-26 08:54:00-04:00,The Main Squeeze,I'll Take Another,579080
2019-08-26 09:00:00-04:00,The Floozies,"Love, Sex, And Fancy Things",320027
2019-08-26 09:04:00-04:00,The Polish Ambassador,Forever Lost,268385
2019-08-26 09:07:00-04:00,Lettuce,Mr. Yancey,182946
2019-08-26 09:12:00-04:00,Gramatik,"Satoshi Nakamoto (feat. Adrian Lau, ProbCause)",266670
2019-08-26 09:13:00-04:00,Jade Cicada,Wubbalubbadubdub,89682
2019-08-26 09:22:00-04:00,Lotus ,Spiritualize,554733
2019-08-26 11:20:00-04:00,Pigeons Playing Ping Pong,Horizon,575120
2019-08-26 11:26:00-04:00,Big Gigantic,Touch the Sky,307198
2019-08-26 11:31:00-04:00,Exmag,Tilt Mode (feat. Gibbz),215356
2019-08-26 12:19:00-04:00,Papadosio,Fanfare for the Rain People,340147
2019-08-26 12:24:00-04:00,Pretty Lights,Finally Moving,277975
2019-08-26 12:27:00-04:00,Michal Menert,Out of This World (Co-Produced By SuperVision),235186
2019-08-26 12:33:00-04:00,BoomBox,Headchange,318093
